,0
1223,-10.000919963201472
1224,-10.008279668813248
1225,-10.015639374425023
1226,-10.022999080036799
1227,-10.030358785648573
1228,-10.03771849126035
1229,-10.045078196872126
1230,-10.0524379024839
1231,-10.059797608095677
1232,-10.067157313707451
1233,-10.074517019319227
1234,-10.081876724931004
1235,-10.089236430542778
1236,-10.096596136154554
1237,-10.103955841766329
1238,-10.111315547378105
1239,-10.118675252989881
1240,-10.126034958601656
1241,-10.133394664213432
1242,-10.140754369825206
1243,-10.148114075436983
1244,-10.155473781048759
1245,-10.162833486660533
1246,-10.17019319227231
1247,-10.177552897884084
1248,-10.18491260349586
1249,-10.192272309107636
1250,-10.19963201471941
1251,-10.206991720331187
1252,-10.214351425942962
1253,-10.221711131554738
1254,-10.229070837166514
1255,-10.236430542778288
1256,-10.243790248390065
1257,-10.25114995400184
1258,-10.258509659613615
1259,-10.265869365225392
1260,-10.273229070837166
1261,-10.280588776448942
1262,-10.287948482060717
1263,-10.295308187672493
1264,-10.30266789328427
1265,-10.310027598896044
1266,-10.31738730450782
1267,-10.324747010119594
1268,-10.33210671573137
1269,-10.339466421343147
1270,-10.346826126954921
1271,-10.354185832566698
1272,-10.361545538178472
1273,-10.368905243790248
1274,-10.376264949402024
1275,-10.383624655013799
1276,-10.390984360625575
1277,-10.39834406623735
1278,-10.405703771849126
1279,-10.413063477460902
1280,-10.420423183072677
1281,-10.427782888684453
1282,-10.435142594296227
1283,-10.442502299908003
1284,-10.44986200551978
1285,-10.457221711131554
1286,-10.46458141674333
1287,-10.471941122355105
1288,-10.479300827966881
1289,-10.486660533578657
1290,-10.494020239190432
1291,-10.501379944802208
1292,-10.508739650413983
1293,-10.516099356025759
1294,-10.523459061637535
1295,-10.53081876724931
1296,-10.538178472861086
1297,-10.54553817847286
1298,-10.552897884084636
1299,-10.560257589696413
1300,-10.567617295308187
1301,-10.574977000919963
1302,-10.58233670653174
1303,-10.589696412143514
1304,-10.59705611775529
1305,-10.604415823367065
1306,-10.611775528978841
1307,-10.619135234590617
1308,-10.626494940202392
1309,-10.633854645814168
1310,-10.641214351425942
1311,-10.648574057037719
1312,-10.655933762649495
1313,-10.66329346826127
1314,-10.670653173873045
1315,-10.67801287948482
1316,-10.685372585096596
1317,-10.692732290708372
1318,-10.700091996320147
1319,-10.707451701931923
1320,-10.714811407543698
1321,-10.722171113155474
1322,-10.72953081876725
1323,-10.736890524379024
1324,-10.7442502299908
1325,-10.751609935602575
1326,-10.758969641214351
1327,-10.766329346826128
1328,-10.773689052437902
1329,-10.781048758049678
1330,-10.788408463661453
1331,-10.795768169273229
1332,-10.803127874885005
1333,-10.81048758049678
1334,-10.817847286108556
1335,-10.82520699172033
1336,-10.832566697332107
1337,-10.839926402943883
1338,-10.847286108555657
1339,-10.854645814167434
1340,-10.862005519779208
1341,-10.869365225390984
1342,-10.87672493100276
1343,-10.884084636614535
1344,-10.891444342226311
1345,-10.898804047838086
1346,-10.906163753449862
1347,-10.913523459061638
1348,-10.920883164673413
1349,-10.928242870285189
1350,-10.935602575896963
1351,-10.94296228150874
1352,-10.950321987120516
1353,-10.95768169273229
1354,-10.965041398344066
1355,-10.972401103955841
1356,-10.979760809567617
1357,-10.987120515179393
1358,-10.994480220791168
1359,-11.001839926402944
1360,-11.009199632014719
1361,-11.016559337626495
1362,-11.023919043238271
1363,-11.031278748850045
1364,-11.038638454461822
1365,-11.045998160073596
1366,-11.053357865685372
1367,-11.060717571297149
1368,-11.068077276908923
1369,-11.0754369825207
1370,-11.082796688132474
1371,-11.09015639374425
1372,-11.097516099356026
1373,-11.1048758049678
1374,-11.112235510579577
1375,-11.119595216191351
1376,-11.126954921803128
1377,-11.134314627414904
1378,-11.141674333026678
1379,-11.149034038638455
1380,-11.15639374425023
1381,-11.163753449862005
1382,-11.171113155473781
1383,-11.178472861085556
1384,-11.185832566697332
1385,-11.193192272309108
1386,-11.200551977920883
1387,-11.207911683532659
1388,-11.215271389144434
1389,-11.22263109475621
1390,-11.229990800367986
1391,-11.23735050597976
1392,-11.244710211591537
1393,-11.252069917203311
1394,-11.259429622815087
1395,-11.266789328426864
1396,-11.274149034038638
1397,-11.281508739650414
1398,-11.288868445262189
1399,-11.296228150873965
1400,-11.303587856485741
1401,-11.310947562097516
1402,-11.318307267709292
1403,-11.325666973321066
1404,-11.333026678932843
1405,-11.340386384544619
1406,-11.347746090156393
1407,-11.35510579576817
1408,-11.362465501379944
1409,-11.36982520699172
1410,-11.377184912603497
1411,-11.384544618215271
1412,-11.391904323827047
1413,-11.399264029438822
1414,-11.406623735050598
1415,-11.413983440662374
1416,-11.421343146274149
1417,-11.428702851885925
1418,-11.4360625574977
1419,-11.443422263109476
1420,-11.450781968721252
1421,-11.458141674333026
1422,-11.465501379944802
1423,-11.472861085556577
1424,-11.480220791168353
1425,-11.48758049678013
1426,-11.494940202391904
1427,-11.50229990800368
1428,-11.509659613615455
1429,-11.51701931922723
1430,-11.524379024839007
1431,-11.531738730450781
1432,-11.539098436062558
1433,-11.546458141674332
1434,-11.553817847286108
1435,-11.561177552897885
1436,-11.568537258509659
1437,-11.575896964121435
1438,-11.58325666973321
1439,-11.590616375344986
1440,-11.597976080956762
1441,-11.605335786568537
1442,-11.612695492180313
1443,-11.620055197792087
1444,-11.627414903403864
1445,-11.63477460901564
1446,-11.642134314627414
1447,-11.64949402023919
1448,-11.656853725850965
1449,-11.664213431462741
1450,-11.671573137074517
1451,-11.678932842686292
1452,-11.686292548298068
1453,-11.693652253909843
1454,-11.701011959521619
1455,-11.708371665133395
1456,-11.71573137074517
1457,-11.723091076356946
1458,-11.730450781968722
1459,-11.737810487580496
1460,-11.745170193192273
1461,-11.752529898804047
1462,-11.759889604415823
1463,-11.7672493100276
1464,-11.774609015639374
1465,-11.78196872125115
1466,-11.789328426862925
1467,-11.796688132474701
1468,-11.804047838086477
1469,-11.811407543698252
1470,-11.818767249310028
1471,-11.826126954921802
1472,-11.833486660533579
1473,-11.840846366145355
1474,-11.84820607175713
1475,-11.855565777368906
1476,-11.86292548298068
1477,-11.870285188592456
1478,-11.877644894204233
1479,-11.885004599816007
1480,-11.892364305427783
1481,-11.899724011039558
1482,-11.907083716651334
1483,-11.91444342226311
1484,-11.921803127874885
1485,-11.92916283348666
1486,-11.936522539098435
1487,-11.943882244710212
1488,-11.951241950321988
1489,-11.958601655933762
1490,-11.965961361545538
1491,-11.973321067157313
1492,-11.98068077276909
1493,-11.988040478380865
1494,-11.99540018399264
1495,-12.002759889604416
1496,-12.01011959521619
1497,-12.017479300827967
1498,-12.024839006439743
1499,-12.032198712051517
1500,-12.039558417663294
1501,-12.046918123275068
1502,-12.054277828886844
1503,-12.06163753449862
1504,-12.068997240110395
1505,-12.076356945722171
1506,-12.083716651333946
1507,-12.091076356945722
1508,-12.098436062557498
1509,-12.105795768169273
1510,-12.113155473781049
1511,-12.120515179392823
1512,-12.1278748850046
1513,-12.135234590616376
1514,-12.14259429622815
1515,-12.149954001839927
1516,-12.157313707451701
1517,-12.164673413063477
1518,-12.172033118675254
1519,-12.179392824287028
1520,-12.186752529898804
1521,-12.194112235510579
1522,-12.201471941122355
1523,-12.208831646734131
1524,-12.216191352345906
1525,-12.223551057957682
1526,-12.230910763569456
1527,-12.238270469181233
1528,-12.245630174793009
1529,-12.252989880404783
1530,-12.26034958601656
1531,-12.267709291628334
1532,-12.27506899724011
1533,-12.282428702851886
1534,-12.28978840846366
1535,-12.297148114075437
1536,-12.304507819687213
1537,-12.311867525298988
1538,-12.319227230910764
1539,-12.326586936522538
1540,-12.333946642134315
1541,-12.341306347746091
1542,-12.348666053357865
1543,-12.356025758969642
1544,-12.363385464581416
1545,-12.370745170193192
1546,-12.378104875804969
1547,-12.385464581416743
1548,-12.39282428702852
1549,-12.400183992640294
1550,-12.40754369825207
1551,-12.414903403863846
1552,-12.42226310947562
1553,-12.429622815087397
1554,-12.436982520699171
1555,-12.444342226310948
1556,-12.451701931922724
1557,-12.459061637534498
1558,-12.466421343146274
1559,-12.473781048758049
1560,-12.481140754369825
1561,-12.488500459981601
1562,-12.495860165593376
1563,-12.503219871205152
1564,-12.510579576816927
1565,-12.517939282428703
1566,-12.525298988040479
1567,-12.532658693652253
1568,-12.54001839926403
1569,-12.547378104875804
1570,-12.55473781048758
1571,-12.562097516099357
1572,-12.569457221711131
1573,-12.576816927322907
1574,-12.584176632934682
1575,-12.591536338546458
1576,-12.598896044158234
1577,-12.606255749770009
1578,-12.613615455381785
1579,-12.62097516099356
1580,-12.628334866605336
1581,-12.635694572217112
1582,-12.643054277828886
1583,-12.650413983440663
1584,-12.657773689052437
1585,-12.665133394664213
1586,-12.67249310027599
1587,-12.679852805887764
1588,-12.68721251149954
1589,-12.694572217111315
1590,-12.701931922723091
1591,-12.709291628334867
1592,-12.716651333946642
1593,-12.724011039558418
1594,-12.731370745170192
1595,-12.738730450781969
1596,-12.746090156393745
1597,-12.75344986200552
1598,-12.760809567617295
1599,-12.76816927322907
1600,-12.775528978840846
1601,-12.782888684452622
1602,-12.790248390064397
1603,-12.797608095676173
1604,-12.804967801287948
1605,-12.812327506899724
1606,-12.8196872125115
1607,-12.827046918123274
1608,-12.83440662373505
1609,-12.841766329346825
1610,-12.849126034958601
1611,-12.856485740570378
1612,-12.863845446182152
1613,-12.871205151793928
1614,-12.878564857405703
1615,-12.885924563017479
1616,-12.893284268629255
1617,-12.90064397424103
1618,-12.908003679852806
1619,-12.915363385464582
1620,-12.922723091076357
1621,-12.930082796688133
1622,-12.937442502299907
1623,-12.944802207911684
1624,-12.95216191352346
1625,-12.959521619135234
1626,-12.96688132474701
1627,-12.974241030358785
1628,-12.981600735970561
1629,-12.988960441582337
1630,-12.996320147194112
1631,-13.003679852805888
1632,-13.011039558417663
1633,-13.018399264029439
1634,-13.025758969641215
1635,-13.03311867525299
1636,-13.040478380864766
1637,-13.04783808647654
1638,-13.055197792088316
1639,-13.062557497700093
1640,-13.069917203311867
1641,-13.077276908923643
1642,-13.084636614535418
1643,-13.091996320147194
1644,-13.09935602575897
1645,-13.106715731370745
1646,-13.114075436982521
1647,-13.121435142594295
1648,-13.128794848206072
1649,-13.136154553817848
1650,-13.143514259429622
1651,-13.150873965041399
1652,-13.158233670653173
1653,-13.16559337626495
1654,-13.172953081876726
1655,-13.1803127874885
1656,-13.187672493100276
1657,-13.19503219871205
1658,-13.202391904323827
1659,-13.209751609935603
1660,-13.217111315547378
1661,-13.224471021159154
1662,-13.231830726770928
1663,-13.239190432382705
1664,-13.24655013799448
1665,-13.253909843606255
1666,-13.261269549218031
1667,-13.268629254829806
1668,-13.275988960441582
1669,-13.283348666053358
1670,-13.290708371665133
1671,-13.298068077276909
1672,-13.305427782888684
1673,-13.31278748850046
1674,-13.320147194112236
1675,-13.32750689972401
1676,-13.334866605335787
1677,-13.342226310947561
1678,-13.349586016559337
1679,-13.356945722171114
1680,-13.364305427782888
1681,-13.371665133394664
1682,-13.379024839006439
1683,-13.386384544618215
1684,-13.393744250229991
1685,-13.401103955841766
1686,-13.408463661453542
1687,-13.415823367065316
1688,-13.423183072677093
1689,-13.430542778288869
1690,-13.437902483900643
1691,-13.44526218951242
1692,-13.452621895124194
1693,-13.45998160073597
1694,-13.467341306347747
1695,-13.474701011959521
1696,-13.482060717571297
1697,-13.489420423183073
1698,-13.496780128794848
1699,-13.504139834406624
1700,-13.511499540018399
1701,-13.518859245630175
1702,-13.526218951241951
1703,-13.533578656853726
1704,-13.540938362465502
1705,-13.548298068077276
1706,-13.555657773689052
1707,-13.563017479300829
1708,-13.570377184912603
1709,-13.57773689052438
1710,-13.585096596136154
1711,-13.59245630174793
1712,-13.599816007359706
1713,-13.60717571297148
1714,-13.614535418583257
1715,-13.621895124195031
1716,-13.629254829806808
1717,-13.636614535418584
1718,-13.643974241030358
1719,-13.651333946642135
1720,-13.658693652253909
1721,-13.666053357865685
1722,-13.673413063477462
1723,-13.680772769089236
1724,-13.688132474701012
1725,-13.695492180312787
1726,-13.702851885924563
1727,-13.71021159153634
1728,-13.717571297148114
1729,-13.72493100275989
1730,-13.732290708371664
1731,-13.73965041398344
1732,-13.747010119595217
1733,-13.754369825206991
1734,-13.761729530818767
1735,-13.769089236430542
1736,-13.776448942042318
1737,-13.783808647654094
1738,-13.791168353265869
1739,-13.798528058877645
1740,-13.80588776448942
1741,-13.813247470101196
1742,-13.820607175712972
1743,-13.827966881324746
1744,-13.835326586936523
1745,-13.842686292548297
1746,-13.850045998160073
1747,-13.85740570377185
1748,-13.864765409383624
1749,-13.8721251149954
1750,-13.879484820607175
1751,-13.886844526218951
1752,-13.894204231830727
1753,-13.901563937442502
1754,-13.908923643054278
1755,-13.916283348666052
1756,-13.923643054277829
1757,-13.931002759889605
1758,-13.93836246550138
1759,-13.945722171113156
1760,-13.95308187672493
1761,-13.960441582336706
1762,-13.967801287948483
1763,-13.975160993560257
1764,-13.982520699172033
1765,-13.989880404783808
1766,-13.997240110395584
1767,-14.00459981600736
1768,-14.011959521619135
1769,-14.01931922723091
1770,-14.026678932842685
1771,-14.034038638454462
1772,-14.041398344066238
1773,-14.048758049678012
1774,-14.056117755289788
1775,-14.063477460901565
1776,-14.07083716651334
1777,-14.078196872125115
1778,-14.08555657773689
1779,-14.092916283348666
1780,-14.100275988960442
1781,-14.107635694572217
1782,-14.114995400183993
1783,-14.122355105795767
1784,-14.129714811407544
1785,-14.13707451701932
1786,-14.144434222631094
1787,-14.15179392824287
1788,-14.159153633854645
1789,-14.166513339466421
1790,-14.173873045078198
1791,-14.181232750689972
1792,-14.188592456301748
1793,-14.195952161913523
1794,-14.203311867525299
1795,-14.210671573137075
1796,-14.21803127874885
1797,-14.225390984360626
1798,-14.2327506899724
1799,-14.240110395584177
1800,-14.247470101195953
1801,-14.254829806807727
1802,-14.262189512419504
1803,-14.269549218031278
1804,-14.276908923643054
1805,-14.28426862925483
1806,-14.291628334866605
1807,-14.298988040478381
1808,-14.306347746090156
1809,-14.313707451701932
1810,-14.321067157313708
1811,-14.328426862925483
1812,-14.335786568537259
1813,-14.343146274149033
1814,-14.35050597976081
1815,-14.357865685372586
1816,-14.36522539098436
1817,-14.372585096596136
1818,-14.37994480220791
1819,-14.387304507819687
1820,-14.394664213431463
1821,-14.402023919043238
1822,-14.409383624655014
1823,-14.416743330266788
1824,-14.424103035878565
1825,-14.431462741490341
1826,-14.438822447102115
1827,-14.446182152713892
1828,-14.453541858325666
1829,-14.460901563937442
1830,-14.468261269549219
1831,-14.475620975160993
1832,-14.48298068077277
1833,-14.490340386384544
1834,-14.49770009199632
1835,-14.505059797608096
1836,-14.51241950321987
1837,-14.519779208831647
1838,-14.527138914443421
1839,-14.534498620055198
1840,-14.541858325666974
1841,-14.549218031278748
1842,-14.556577736890524
1843,-14.563937442502299
1844,-14.571297148114075
1845,-14.578656853725851
1846,-14.586016559337626
1847,-14.593376264949402
1848,-14.600735970561177
1849,-14.608095676172953
1850,-14.615455381784729
1851,-14.622815087396503
1852,-14.63017479300828
1853,-14.637534498620056
1854,-14.64489420423183
1855,-14.652253909843607
1856,-14.659613615455381
1857,-14.666973321067157
1858,-14.674333026678934
1859,-14.681692732290708
1860,-14.689052437902484
1861,-14.696412143514259
1862,-14.703771849126035
1863,-14.711131554737811
1864,-14.718491260349586
1865,-14.725850965961362
1866,-14.733210671573136
1867,-14.740570377184913
1868,-14.747930082796689
1869,-14.755289788408463
1870,-14.76264949402024
1871,-14.770009199632014
1872,-14.77736890524379
1873,-14.784728610855566
1874,-14.792088316467341
1875,-14.799448022079117
1876,-14.806807727690892
1877,-14.814167433302668
1878,-14.821527138914444
1879,-14.828886844526219
1880,-14.836246550137995
1881,-14.84360625574977
1882,-14.850965961361545
1883,-14.858325666973322
1884,-14.865685372585096
1885,-14.873045078196872
1886,-14.880404783808647
1887,-14.887764489420423
1888,-14.8951241950322
1889,-14.902483900643974
1890,-14.90984360625575
1891,-14.917203311867524
1892,-14.9245630174793
1893,-14.931922723091077
1894,-14.939282428702851
1895,-14.946642134314628
1896,-14.954001839926402
1897,-14.961361545538178
1898,-14.968721251149955
1899,-14.976080956761729
1900,-14.983440662373505
1901,-14.99080036798528
1902,-14.998160073597056
1903,-15.005519779208832
1904,-15.012879484820607
1905,-15.020239190432383
1906,-15.027598896044157
1907,-15.034958601655934
1908,-15.04231830726771
1909,-15.049678012879484
1910,-15.05703771849126
1911,-15.064397424103035
1912,-15.071757129714811
1913,-15.079116835326587
1914,-15.086476540938362
1915,-15.093836246550138
1916,-15.101195952161913
1917,-15.108555657773689
1918,-15.115915363385465
1919,-15.12327506899724
1920,-15.130634774609016
1921,-15.13799448022079
1922,-15.145354185832566
1923,-15.152713891444343
1924,-15.160073597056117
1925,-15.167433302667893
1926,-15.174793008279668
1927,-15.182152713891444
1928,-15.18951241950322
1929,-15.196872125114995
1930,-15.204231830726771
1931,-15.211591536338547
1932,-15.218951241950322
1933,-15.226310947562098
1934,-15.233670653173872
1935,-15.241030358785649
1936,-15.248390064397425
1937,-15.2557497700092
1938,-15.263109475620976
1939,-15.27046918123275
1940,-15.277828886844526
1941,-15.285188592456302
1942,-15.292548298068077
1943,-15.299908003679853
1944,-15.307267709291628
1945,-15.314627414903404
1946,-15.32198712051518
1947,-15.329346826126955
1948,-15.33670653173873
1949,-15.344066237350505
1950,-15.351425942962281
1951,-15.358785648574058
1952,-15.366145354185832
1953,-15.373505059797608
1954,-15.380864765409383
1955,-15.388224471021159
1956,-15.395584176632935
1957,-15.40294388224471
1958,-15.410303587856486
1959,-15.41766329346826
1960,-15.425022999080037
1961,-15.432382704691813
1962,-15.439742410303587
1963,-15.447102115915364
1964,-15.454461821527138
1965,-15.461821527138914
1966,-15.46918123275069
1967,-15.476540938362465
1968,-15.483900643974241
1969,-15.491260349586016
1970,-15.498620055197792
1971,-15.505979760809568
1972,-15.513339466421343
1973,-15.520699172033119
1974,-15.528058877644893
1975,-15.53541858325667
1976,-15.542778288868446
1977,-15.55013799448022
1978,-15.557497700091997
1979,-15.564857405703771
1980,-15.572217111315547
1981,-15.579576816927323
1982,-15.586936522539098
1983,-15.594296228150874
1984,-15.601655933762649
1985,-15.609015639374425
1986,-15.616375344986201
1987,-15.623735050597976
1988,-15.631094756209752
1989,-15.638454461821526
1990,-15.645814167433302
1991,-15.653173873045079
1992,-15.660533578656853
1993,-15.66789328426863
1994,-15.675252989880404
1995,-15.68261269549218
1996,-15.689972401103956
1997,-15.69733210671573
1998,-15.704691812327507
1999,-15.712051517939281
2000,-15.719411223551058
2001,-15.726770929162834
2002,-15.734130634774608
2003,-15.741490340386385
2004,-15.748850045998159
2005,-15.756209751609935
2006,-15.763569457221712
2007,-15.770929162833486
2008,-15.778288868445262
2009,-15.785648574057038
2010,-15.793008279668813
2011,-15.80036798528059
2012,-15.807727690892364
2013,-15.81508739650414
2014,-15.822447102115916
2015,-15.82980680772769
2016,-15.837166513339467
2017,-15.844526218951241
2018,-15.851885924563017
2019,-15.859245630174794
2020,-15.866605335786568
2021,-15.873965041398344
2022,-15.881324747010119
2023,-15.888684452621895
2024,-15.896044158233671
2025,-15.903403863845446
2026,-15.910763569457222
2027,-15.918123275068996
2028,-15.925482980680773
2029,-15.932842686292549
2030,-15.940202391904323
2031,-15.9475620975161
2032,-15.954921803127874
2033,-15.96228150873965
2034,-15.969641214351427
2035,-15.977000919963201
2036,-15.984360625574977
2037,-15.991720331186752
2038,-15.999080036798528
2039,-16.006439742410304
2040,-16.013799448022077
2041,-16.021159153633853
2042,-16.02851885924563
2043,-16.035878564857406
2044,-16.043238270469182
2045,-16.050597976080958
2046,-16.057957681692734
2047,-16.065317387304507
2048,-16.072677092916283
2049,-16.08003679852806
2050,-16.087396504139832
2051,-16.09475620975161
2052,-16.102115915363385
2053,-16.10947562097516
2054,-16.116835326586937
2055,-16.124195032198713
2056,-16.13155473781049
2057,-16.138914443422262
2058,-16.14627414903404
2059,-16.153633854645815
2060,-16.160993560257587
2061,-16.168353265869364
2062,-16.17571297148114
2063,-16.183072677092916
2064,-16.190432382704692
2065,-16.19779208831647
2066,-16.205151793928245
2067,-16.212511499540017
2068,-16.219871205151794
2069,-16.22723091076357
2070,-16.234590616375343
2071,-16.24195032198712
2072,-16.249310027598895
2073,-16.25666973321067
2074,-16.264029438822448
2075,-16.271389144434224
2076,-16.278748850046
2077,-16.286108555657773
2078,-16.29346826126955
2079,-16.300827966881325
2080,-16.308187672493098
2081,-16.315547378104874
2082,-16.32290708371665
2083,-16.330266789328427
2084,-16.337626494940203
2085,-16.34498620055198
2086,-16.352345906163755
2087,-16.359705611775528
2088,-16.367065317387304
2089,-16.37442502299908
2090,-16.381784728610853
2091,-16.38914443422263
2092,-16.396504139834406
2093,-16.403863845446182
2094,-16.411223551057958
2095,-16.418583256669734
2096,-16.42594296228151
2097,-16.433302667893287
2098,-16.44066237350506
2099,-16.448022079116836
2100,-16.45538178472861
2101,-16.462741490340385
2102,-16.47010119595216
2103,-16.477460901563937
2104,-16.484820607175713
2105,-16.49218031278749
2106,-16.499540018399266
2107,-16.506899724011042
2108,-16.514259429622815
2109,-16.52161913523459
2110,-16.528978840846364
2111,-16.53633854645814
2112,-16.543698252069916
2113,-16.551057957681692
2114,-16.55841766329347
2115,-16.565777368905245
2116,-16.57313707451702
2117,-16.580496780128797
2118,-16.58785648574057
2119,-16.595216191352346
2120,-16.60257589696412
2121,-16.609935602575895
2122,-16.61729530818767
2123,-16.624655013799448
2124,-16.632014719411224
2125,-16.639374425023
2126,-16.646734130634776
2127,-16.654093836246552
2128,-16.661453541858325
2129,-16.6688132474701
2130,-16.676172953081874
2131,-16.68353265869365
2132,-16.690892364305427
2133,-16.698252069917203
2134,-16.70561177552898
2135,-16.712971481140755
2136,-16.72033118675253
2137,-16.727690892364308
2138,-16.73505059797608
2139,-16.742410303587857
2140,-16.74977000919963
2141,-16.757129714811406
2142,-16.764489420423182
2143,-16.771849126034958
2144,-16.779208831646734
2145,-16.78656853725851
2146,-16.793928242870287
2147,-16.801287948482063
2148,-16.808647654093836
2149,-16.816007359705612
2150,-16.823367065317385
2151,-16.83072677092916
2152,-16.838086476540937
2153,-16.845446182152713
2154,-16.85280588776449
2155,-16.860165593376266
2156,-16.867525298988042
2157,-16.874885004599818
2158,-16.88224471021159
2159,-16.889604415823367
2160,-16.89696412143514
2161,-16.904323827046916
2162,-16.911683532658692
2163,-16.91904323827047
2164,-16.926402943882245
2165,-16.93376264949402
2166,-16.941122355105797
2167,-16.948482060717573
2168,-16.955841766329346
2169,-16.963201471941122
2170,-16.9705611775529
2171,-16.97792088316467
2172,-16.985280588776448
2173,-16.992640294388224
2174,-17.0
2175,-17.007359705611776
2176,-17.014719411223552
2177,-17.022079116835325
2178,-17.0294388224471
2179,-17.036798528058878
2180,-17.044158233670654
2181,-17.05151793928243
2182,-17.058877644894203
2183,-17.06623735050598
2184,-17.073597056117755
2185,-17.08095676172953
2186,-17.088316467341308
2187,-17.09567617295308
2188,-17.103035878564857
2189,-17.110395584176633
2190,-17.11775528978841
2191,-17.125114995400185
2192,-17.132474701011958
2193,-17.139834406623734
2194,-17.14719411223551
2195,-17.154553817847287
2196,-17.161913523459063
2197,-17.169273229070836
2198,-17.176632934682612
2199,-17.183992640294388
2200,-17.191352345906164
2201,-17.19871205151794
2202,-17.206071757129713
2203,-17.21343146274149
2204,-17.220791168353266
2205,-17.228150873965042
2206,-17.235510579576818
2207,-17.24287028518859
2208,-17.250229990800367
2209,-17.257589696412143
2210,-17.26494940202392
2211,-17.272309107635696
2212,-17.27966881324747
2213,-17.287028518859245
2214,-17.29438822447102
2215,-17.301747930082797
2216,-17.309107635694573
2217,-17.316467341306346
2218,-17.323827046918122
2219,-17.3311867525299
2220,-17.338546458141675
2221,-17.34590616375345
2222,-17.353265869365224
2223,-17.360625574977
2224,-17.367985280588776
2225,-17.375344986200552
2226,-17.38270469181233
2227,-17.3900643974241
2228,-17.397424103035878
2229,-17.404783808647654
2230,-17.41214351425943
2231,-17.419503219871206
2232,-17.42686292548298
2233,-17.434222631094755
2234,-17.44158233670653
2235,-17.448942042318308
2236,-17.456301747930084
2237,-17.463661453541857
2238,-17.471021159153633
2239,-17.47838086476541
2240,-17.485740570377185
2241,-17.49310027598896
2242,-17.500459981600734
2243,-17.50781968721251
2244,-17.515179392824287
2245,-17.522539098436063
2246,-17.52989880404784
2247,-17.537258509659612
2248,-17.544618215271388
2249,-17.551977920883164
2250,-17.55933762649494
2251,-17.566697332106717
2252,-17.57405703771849
2253,-17.581416743330266
2254,-17.588776448942042
2255,-17.596136154553818
2256,-17.603495860165594
2257,-17.610855565777367
2258,-17.618215271389143
2259,-17.62557497700092
2260,-17.632934682612696
2261,-17.640294388224472
2262,-17.647654093836245
2263,-17.65501379944802
2264,-17.662373505059797
2265,-17.669733210671573
2266,-17.67709291628335
2267,-17.684452621895122
2268,-17.6918123275069
2269,-17.699172033118675
2270,-17.70653173873045
2271,-17.713891444342227
2272,-17.721251149954
2273,-17.728610855565776
2274,-17.735970561177552
2275,-17.74333026678933
2276,-17.750689972401105
2277,-17.758049678012878
2278,-17.765409383624654
2279,-17.77276908923643
2280,-17.780128794848206
2281,-17.787488500459983
2282,-17.794848206071755
2283,-17.80220791168353
2284,-17.809567617295308
2285,-17.816927322907084
2286,-17.82428702851886
2287,-17.831646734130636
2288,-17.83900643974241
2289,-17.846366145354185
2290,-17.85372585096596
2291,-17.861085556577738
2292,-17.868445262189514
2293,-17.875804967801287
2294,-17.883164673413063
2295,-17.89052437902484
2296,-17.897884084636615
2297,-17.90524379024839
2298,-17.912603495860164
2299,-17.91996320147194
2300,-17.927322907083717
2301,-17.934682612695493
2302,-17.94204231830727
2303,-17.949402023919042
2304,-17.956761729530818
2305,-17.964121435142594
2306,-17.97148114075437
2307,-17.978840846366147
2308,-17.98620055197792
2309,-17.993560257589696
2310,-18.000919963201472
2311,-18.00827966881325
2312,-18.015639374425024
2313,-18.022999080036797
2314,-18.030358785648573
2315,-18.03771849126035
2316,-18.045078196872126
2317,-18.052437902483902
2318,-18.059797608095675
2319,-18.06715731370745
2320,-18.074517019319227
2321,-18.081876724931004
2322,-18.08923643054278
2323,-18.096596136154552
2324,-18.10395584176633
2325,-18.111315547378105
2326,-18.11867525298988
2327,-18.126034958601657
2328,-18.13339466421343
2329,-18.140754369825206
2330,-18.148114075436983
2331,-18.15547378104876
2332,-18.162833486660535
2333,-18.170193192272308
2334,-18.177552897884084
2335,-18.18491260349586
2336,-18.192272309107636
2337,-18.199632014719413
2338,-18.206991720331185
2339,-18.21435142594296
2340,-18.221711131554738
2341,-18.229070837166514
2342,-18.23643054277829
2343,-18.243790248390063
2344,-18.25114995400184
2345,-18.258509659613615
2346,-18.26586936522539
2347,-18.273229070837168
2348,-18.28058877644894
2349,-18.287948482060717
2350,-18.295308187672493
2351,-18.30266789328427
2352,-18.310027598896045
2353,-18.317387304507818
2354,-18.324747010119594
2355,-18.33210671573137
2356,-18.339466421343147
2357,-18.346826126954923
2358,-18.354185832566696
2359,-18.361545538178472
2360,-18.36890524379025
2361,-18.376264949402024
2362,-18.3836246550138
2363,-18.390984360625573
2364,-18.39834406623735
2365,-18.405703771849126
2366,-18.413063477460902
2367,-18.42042318307268
2368,-18.42778288868445
2369,-18.435142594296227
2370,-18.442502299908003
2371,-18.44986200551978
2372,-18.457221711131556
2373,-18.46458141674333
2374,-18.471941122355105
2375,-18.47930082796688
2376,-18.486660533578657
2377,-18.494020239190434
2378,-18.501379944802206
2379,-18.508739650413983
2380,-18.51609935602576
2381,-18.523459061637535
2382,-18.53081876724931
2383,-18.538178472861084
2384,-18.54553817847286
2385,-18.552897884084636
2386,-18.560257589696413
2387,-18.56761729530819
2388,-18.57497700091996
2389,-18.582336706531738
